author,text,hashtags,likes,retweets,replies,views,created_at,url
고온,아씨바 나니가 스키 챌린지를결국 나니 랑같이한게개웃겨 บุหลันดั้นด้นมาเสิร์ฟแล้ว 1 เทคถ้วน555555,,0,0,0,0,2025-06-03T10:49:35.000Z,https://x.com/highrature/status/1929852962974978159
솜솜,"왔자나 왔자나 스카이 나니 나니가 스키 가  왔자나 
난 초코민트보다도 바로 스카이 나니 บุหลันดั้นด้นมาเสิร์ฟแล้ว 1 เทคถ้วน555555",,0,0,0,0,2025-06-03T10:26:50.000Z,https://x.com/iminaSN87/status/1929847237275697155
쇼달리,250531 음중 미팬 나니가 스키  첫번째 풀버젼 #라이즈 #RIIZE,"#라이즈,#RIIZE",1219,371,2,22906,2025-05-31T02:19:58.000Z,https://x.com/syodalli/status/1928637550287270314
겐바,"영상까지 만들어 놨더 니  니세쨩  나니가 스키 가  먼저 왔다는 게 진짜 거짓말같다()

그니까 니세한테 빼앗긴 게 지금 하나... 둘... 셋... ☆    ˚        .            ⁺           ˚       *    
.  愛 スクリ〜ム！-  #호시노겐 #호시노겐  -들어보세요 ･｡♡
     ⁺                   ˚          ⁺           . ⋆","#호시노겐,#호시노겐",0,0,0,0,2025-06-02T16:04:54.000Z,https://x.com/gensan_virus/status/1929569926974452156
맹,ㅅㅂ 라이즈  나니가 스키  챌린지,,0,0,0,0,2025-05-31T14:01:45.000Z,https://x.com/BBeeni_/status/1928814157140291915
아디,또토리  나니가 스키  너무귀여운데 제대로 찍어서 올려주길 발해요~.....,,0,0,0,0,2025-05-31T01:24:05.000Z,https://x.com/antonitini_/status/1928623482734260309
사칠쨩하이나니가스키초코민또요리모햠스터,임신햇으면 쉬어야하 니 까 임신 중인 기자를 처음 티비에서 봤고 이런 모습을 왜 지금껏 보지 못했는지가 이상함,,0,0,0,0,2025-05-31T03:06:29.000Z,https://x.com/04720665c/status/1928649255738126747
행운아자왕,"둠랜든짱~
하이~ 나니가 스키 ~
라르곤.

라르곤짱~
하이~ 나니가 스키 ~
으음... 쑥버무리(not트친)보다도 브랜든! 풀랜든짱~
하이~
나니가스키~
역시 무엇보다 나의 백성들의 안정이며, 세상의 평화이고, 모두가 무탈한 일상을 보내는 하루이며, 그 이가 더 이상 힘들 일 없이 행복하며, 오두막에 옛 동료들이 찾아오는 것이죠.",,0,0,0,0,2025-05-31T13:50:08.000Z,https://x.com/vAraeAv/status/1928811232909222046
흑임자떡,나비뿔??                     앞뿔?? 나니가 스키 ?,,14,1,3,297,2025-06-02T06:43:24.000Z,https://x.com/__dark0231/status/1929428621170446396
Bini,나니가 스키  ♡  #성찬,#성찬,0,0,0,0,2025-05-31T01:19:16.000Z,https://x.com/binii913/status/1928622271469322690
𝐟𝐢𝐧𝐞,250531  #원빈 #은석 ㄹㅈㄷ 얼레벌레  나니가 스키,"#원빈,#은석",0,0,0,0,2025-05-31T01:18:29.000Z,https://x.com/itzmyfineday/status/1928622073406230965
인진의 연공계,#총아커_엔딩 #총아커_또만나 오지상~ 하잇  나니가 스키 의 이두팔오너입니다. 광공으로 불러주세요,"#총아커_엔딩,#총아커_또만나",0,0,0,0,2025-06-03T15:05:21.000Z,https://x.com/imtoooldto/status/1929917327140892770
사칠쨩하이나니가스키초코민또요리모햠스터,씨발 그러면 피해자는 당연히 공론화하지 가해자 가  씹새끼인건데 이걸 피해자를 고소한다고?? 제작사 어디야  https:// /monomonoya61/status/1926345407648407775 …,,0,0,0,0,2025-05-26T07:20:30.000Z,https://x.com/04720665c/status/1926901241512129016
칸나,석과비니  나니가 스키  보실 분 #원빈 #WONBIN,"#원빈,#WONBIN",0,0,0,0,2025-05-31T01:17:22.000Z,https://x.com/kannaS232/status/1928621796049191302
키치,250531  #원빈  석과비니  나니가 스키  .ᐟ.ᐟ,#원빈,0,0,0,0,2025-05-31T02:09:45.000Z,https://x.com/heart1bin/status/1928634977198989563
꼬난,"아니 넘 상큼하잖아
료쨩~~
                                                   하~이~ 나니가 스키 ~~?",,0,0,0,0,2025-06-03T08:15:34.000Z,https://x.com/kkonan_mga/status/1929814200655999403
삼이,진지하게  나니가 스키  챌린지 낋여와줄 민희 구함,,0,0,0,0,2025-05-28T14:32:35.000Z,https://x.com/tkatka_333/status/1927734755253985729
베짱이໒꒱,"갑자기 일본 밴드들 노래를 듣고 있음 
이유: 일본 노래 최신곡 중에 아는게  나니가 스키  뿐이라는 것에 충격 먹음",,0,0,0,0,2025-05-29T09:27:55.000Z,https://x.com/be_zzang/status/1928020470776959487
파도,또토리  나니가 스키 ~,,0,0,0,0,2025-05-31T01:29:51.000Z,https://x.com/anton_waveboy/status/1928624935091449999
사칠쨩하이나니가스키초코민또요리모햠스터,"뢰알 뇌빠개졌냐 비교할걸비교해야지 근데 정당 중에 논란 없는 정당이 있나? 타로 망빙 정도면 타 정당들 사이비 논란, 성비위 논란, 성상납 논란, 성매수 논란, 친일 논란에 비해선 양반 아닌가....
타로 망빙은 죽일 년들 취급이면서 거대양당의 비윤리적인 논란은 흐린눈하는 게 신기함 x.com/haponenine/sta…",,0,0,0,0,2025-05-26T07:17:58.000Z,https://x.com/04720665c/status/1926900601662669271
duu,"나니가 스키  챌린지를 마친 앤톤: 250531 라이즈 음중 미니팬미팅

아진짜불미스러운일
라이즈 나니가스키 챌린지도 소리가 다 날라갓어요…",,0,0,0,0,2025-05-31T03:24:16.000Z,https://x.com/duu0321/status/1928653727784710532
사칠쨩하이나니가스키초코민또요리모햠스터,ㄹㅇ 존나 여혐이세요 걍 노래 ㅂㄹ인거랑 별개로 미국에서 여연이 픽시컷 시기에 특히나 조롱 많이 당한다는 이론 어디서 봤는데 한국도 그런 가보네 ㅈㅅㅇ 왤케 조롱함 x.com/nyangzoop/stat…,,0,0,0,0,2025-05-27T17:01:31.000Z,https://x.com/04720665c/status/1927409847382737392
이주님,"250526 킥플립 쇼케이스  #케이주  

케이주짱~♡  나니가 스키 ~?♡",#케이주,0,0,0,0,2025-05-26T16:18:50.000Z,https://x.com/ijunim/status/1927036717166469355
bleu,250531  나니가 스키  귀여움 포인트 모아보기 ㅋㅋ♡  #원빈 #WONBIN #라이즈 #RIIZE,"#원빈,#WONBIN,#라이즈,#RIIZE",0,0,0,0,2025-05-31T03:23:58.000Z,https://x.com/bleu0302_/status/1928653653763866861
·,250526  나니가 스키  preview #동화 #DONGHWA #킥플립 #KickFlip,"#동화,#DONGHWA,#킥플립,#KickFlip",0,0,0,0,2025-05-26T13:48:26.000Z,https://x.com/kkbora__/status/1926998865355444463
판두,"나니가 스키 ~?
                                    버블티, 아보카도, 랜치소스
...?
그게 끝이에요?
                                     oh, and 할매호떡, 간장게장 홍기쨩
하이-!",,0,0,0,0,2025-06-01T13:20:20.000Z,https://x.com/give_me_med/status/1929166121740931224
오보오보,나니가 스키 ~?,,0,0,0,0,2025-05-29T09:00:33.000Z,https://x.com/ohbo_ohbo/status/1928013581536075947
이가미발가락성애자히소카엉덩이이르미히소카전용무언가침인간발가락조르딕,"전에 약간 찌라시를 본적ㄱ이 잇는데 오른쪽만 흘리는 눈물은 슬픔이라고········· 아ㅜ너무천재같아그냥 하···············미친듯걍 メズマライザー Mesmerizer
※曲ﾓﾁｰﾌ有

  #hxh #hxh #hxhfanart #hxhfanart","#hxh,#hxh,#hxhfanart,#hxhfanart",0,0,0,0,2025-05-26T11:32:56.000Z,https://x.com/kil___r/status/1926964765554872801
햇님໒(＾ᴥ＾)७,"20250531 미팬 라이즈 RIIZE  나니가 스키  full

어제 너무 정신없다 가  지금 생각나서 아까워서 올리는...",,0,0,0,0,2025-06-01T03:53:47.000Z,https://x.com/riize_zz_0904/status/1929023545516109918
새나(saena),"【아이스크림챌린지】에이스테: 수아 이반 틸 #ALIENSTAGE #에일리언스테이지 #エイリアンステージ #에이스테 #愛スクリ〜ム #AiScReam #나니가스키 #수아 #이반 #틸 #카페au -OO쨩~♡  나니가 스키 ??

full.ver(새나유튜브)
→ https:// pfWo?si=26HrT_IzHrNjN3cU … full.ver(틱톡)
→ https://","#ALIENSTAGE,#에일리언스테이지,#エイリアンステージ,#에이스테,#愛スクリ,#AiScReam,#나니가스키,#수아,#이반,#틸,#카페au",0,0,0,0,2025-05-28T04:18:44.000Z,https://x.com/saena_614/status/1927580274642055299
사해,"케이님이 ㅈㄴ멋지게 고인블에선 안경을 벗고 런와일드에서는 안경을 썻어 아......... 
르네짱 
하이  나니가 스키 초코민또요리모케이쿤",,0,0,0,0,2025-05-29T11:00:59.000Z,https://x.com/fromyourx9/status/1928043889849684092
앞전와류,#캐니보고있니  캐니쨩~  하아아잇!!! 나니가 스키 ?  춐호민또ㅎ 요리모 ㅇㅏㄴㅏㄸㅏ!,#캐니보고있니,0,0,0,0,2025-06-01T10:11:30.000Z,https://x.com/edge_vortex/status/1929118603346944495
마이,헐 라이즈  나니가 스키  ㄹㅇ옴,,0,0,0,0,2025-05-31T14:05:01.000Z,https://x.com/myloveallyours/status/1928814978368180488
𝑺𝑯,오랜만에 서호 얼굴 보고 울었어 건강해 보여서 정말 다행이야!!  나니가 스키 의 발라드 버전도 불러줘서 정말 행복한 시간 고마워 서호야 항상 많이 사랑해,,0,0,0,0,2025-06-04T12:37:18.000Z,https://x.com/el_sh245/status/1930242455011541275
ᐛ,거의 뭐  나니가 스키 챌 #박지훈 #박지훈 #parkjihoon #parkjihoon  210823 영상통화 후기 출석체크 하는 중!!! 고영수 공주영 여준 박지훈 ~취향따라 골라~,"#박지훈,#박지훈,#parkjihoon,#parkjihoon",0,0,0,0,2025-05-26T00:50:51.000Z,https://x.com/rabbitisjihoon/status/1926803180337139822
칩,"더비쨩~~ 하이~~  나니가 스키 ~ 간장게장~~요리모아나따
선우짱~~ 하이~~  나니가 스키  ~~~",,0,0,0,0,2025-05-30T14:23:30.000Z,https://x.com/luvszun/status/1928457241486573794
트친소연쿠루쿠룽,"동생짱~ 
하이! 나니가 스키 ? 베라왔는데

남동생 민트초코 시키고
나 쿠키앤크림 시키고
여동생 딸기 시켜서
(한치의 구라없고 전부 우연)

愛Scream 정식 됨
당황스럽다",,0,0,0,0,2025-05-29T09:31:17.000Z,https://x.com/kulukulu0820/status/1928021317783089365
jeff,나니가 스키 인지 나니 개 스키 인지두번다신내눈에띄지마쇼  x.com/bluelionslover…,,0,0,0,0,2025-05-31T18:06:52.000Z,https://x.com/131friday/status/1928875843570294910
타이니리,250531 인어미닛 일본팬미1부 나니가 스키  챌린지 #인어미닛 #inaminute #재준 #준태 #현엽,"#인어미닛,#inaminute,#재준,#준태,#현엽",0,0,0,0,2025-06-03T11:21:15.000Z,https://x.com/tinnyri/status/1929860928641937476
사칠쨩하이나니가스키초코민또요리모햠스터,지랄마  https:// /notuntilday/status/1926964870882160916 …,,0,0,0,0,2025-05-27T09:42:50.000Z,https://x.com/04720665c/status/1927299447798571174
높향,#BreakerBoro 보로 쨩~  나니가 스키 ~?,#BreakerBoro,0,0,0,0,2025-05-30T08:33:51.000Z,https://x.com/akruditas/status/1928369252689461566
달래,도대체  나니가 스키  해야겠다는 건 뭘 하겠다는 건지 감도 안 옴,,0,0,0,0,2025-05-25T14:24:35.000Z,https://x.com/LOLdalrae/status/1926645575283286102
도리,"<아이스크림 그 파트> : 니노쨩 : 하이잇~!! :  나니가 스키 ? : 에?! 쵸코민트 요리모 아.나.타♡ : 니노쨩 : ? 하이? :  나니가 스키 ? : 스트로베리 요리모 아.나.타♡

로보가 생각대로 안하니까 니노 가  당황한 게 너무 잘보옄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",,0,0,0,0,2025-05-31T20:23:52.000Z,https://x.com/dori_sksm/status/1928910320392896931
이아곰,"해찬상~♡  나니가 스키 ~♡
초코민또! 요리모 아나따 ♡♡",,0,0,0,0,2025-05-22T09:29:54.000Z,https://x.com/haechan_chanhae/status/1925484252680143082
멜,나니가 스키  챌린지 젠성,,0,0,0,0,2025-05-25T13:25:49.000Z,https://x.com/_423205/status/1926630788734325090
낸내 ⁽̨̡ ¨̮ ⁾̧̢｡,"아유무짱  나니가 스키  부분
커염력 미쳣음",,0,0,0,0,2025-05-25T13:29:59.000Z,https://x.com/0NAENNAE/status/1926631835955523989
poi,"김도훈 < 이 분 친구 라방 키자마자 댓글 폭주하시고
최영재 < 이 분 댓글 그대로  나니가 스키  불러주시고",,0,0,0,0,2025-05-31T14:12:09.000Z,https://x.com/ohmytws/status/1928816774402986184
믱,"드림  나니가 스키 ,,, 딸기요정 런쥔이의  나니가 스키 챌린지라니…",,0,0,0,0,2025-05-25T13:19:54.000Z,https://x.com/muing3to3/status/1926629297361453137
だよ〜ん,3RACHA~! 하잇! 나니가 스키 ~？,,0,0,0,0,2025-05-30T10:04:06.000Z,https://x.com/PICK_SASETE/status/1928391964363284638
럽인,나니가 스키 ~~~??,,0,0,0,0,2025-05-25T13:18:02.000Z,https://x.com/lovein_0323/status/1926628830627717629
멜,나니가 스키  챌린지 ㅈㄴ 귀여워ㅋㅋㅋㅋㅋㅋㅋ,,0,0,0,0,2025-05-25T13:19:33.000Z,https://x.com/_423205/status/1926629209121665457
403,"250528 ATB 후쿠오카  #의주 의주야~  나니가 스키 ~?
U.
?",#의주,0,0,0,0,2025-05-28T12:38:24.000Z,https://x.com/frthr43/status/1927706019976675698
찐따전골,"아니아이스크림은누군가랑같이하면좀나을거같은데
일단
ㅈㄴ귀척짜내는목소리에
힘이너무만히들어가서
너무너무힏드러. 그리고나혼자루비쨩하이 나니가 스키 ㅇㅈㄹ하니까개헷갈려쓰발",,0,0,0,0,2025-05-26T13:51:40.000Z,https://x.com/Pis_St/status/1926999681642418605
더벅이,나니가 스키 ~ 진짜 스타성미쳤네   x.com/ulaula1114/sta…,,0,0,0,0,2025-06-01T14:35:31.000Z,https://x.com/glowpanties/status/1929185041868833241
